phone_number,street_address,hospital_name,longitude,latitude,Si/Do,Si/Gun/Gu,Eup/Myeon/Dong
02-582-7708,서울특별시 동작구 사당로 252 (사당동),동물은내친구,197790.5567,442326.1747,서울특별시,동작구,사당동 321-114번지
02-3471-0375,서울특별시 동작구 동작대로 47 (사당동),다나동물병원,198290.9875,442079.915,서울특별시,동작구,사당동 1019-54 오사빌딩 1층
02-813-7579,"서울특별시 동작구 상도로 43, 1층 (대방동, 정원빌딩)",피닉스동물병원,193339.3887,444203.3009,서울특별시,동작구,대방동 395-4
02-587-5618,서울특별시 동작구 사당로 180 (사당동),원동물병원,197145.96,442632.9998,서울특별시,동작구,사당동 224-24번지
2612-3232,"서울특별시 구로구 경인로 236, 예성라온팰리스 103동 101호 (오류동)",오류동물병원,186391.7691,443886.3166,서울특별시,구로구,오류동 33-1 예성라온팰리스 103동 101호
851-1368,서울특별시 구로구 도림로 98 (구로동),사랑동물병원,190548.0998,443187.1825,서울특별시,구로구,구로동 152-6
2631-0085,"서울특별시 구로구 경인로 638, 101동 1층 3,4호 (신도림동, 신도림에스케이뷰)",구로종합동물병원,189894.6369,444982.5482,서울특별시,구로구,"신도림동 432-1 신도림에스케이뷰 101동 103호, 104호"
2066-2579,서울특별시 구로구 오류로 55 (오류동),캥거루 동물병원,185757.9475,443082.542,서울특별시,구로구,오류동 166-9
3439-7533,"서울특별시 구로구 경인로 661, 홈플러스 신도림점 지하1층 (신도림동)",아이러브펫동물병원(신도림점),190005.1325,445250.5389,서울특별시,구로구,신도림동 337 홈플러스 신도림점 지하1층
568-7975,서울특별시 강남구 역삼로 235 (역삼동),위너스 동물병원,203656.7594,443931.116,서울특별시,강남구,역삼동 732-26번지
512-2575,서울특별시 강남구 삼성로 573 (삼성동),마이펫동물의료센터,204630.2241,445592.8025,서울특별시,강남구,삼성동 119-3번지
512-0075,서울특별시 강남구 논현로67길 56 (역삼동),츄츄 동물병원,203063.485,443440.903,서울특별시,강남구,역삼동 834-66번지
02-521-5775,"서울특별시 동작구 사당로 196, 1층 102호 (사당동, 거묵프리미엄 상가)",나을동물병원,197267.5139,442526.6297,서울특별시,동작구,사당동 248-5번지
3446-8253,서울특별시 강남구 학동로6길 7 (논현동),와이즈24시 동물병원,202041.3957,445451.4282,서울특별시,강남구,논현동 123-5
511-6364,"서울특별시 강남구 논현로86길 22, 2층 (역삼동)",백산동물병원,203405.8873,444213.4984,서울특별시,강남구,역삼동 725-15 2층
02-512-7566,"서울특별시 강남구 도산대로 539, 4층 (청담동, 금원빌딩)",청담눈초롱안과동물병원,204582.1872,446992.0897,서울특별시,강남구,청담동 125-12 4층
930-7975,"서울특별시 노원구 동일로 1689 (상계동, 하이베라스)",수 동물병원,204922.61,464356.5272,서울특별시,노원구,상계동 1265번지 동방미주(아)109-1001
952-6426,"서울특별시 노원구 덕릉로 589, 두림빌딩 102호 (중계동)",엘케이동물병원,206261.4214,460957.2047,서울특별시,노원구,중계동 413-9 두림빌딩 102호
6224-3858,"서울특별시 노원구 동일로203가길 29 (중계동, 브라운스톤중계)",브라운동물병원,205601.926,459732.1286,서울특별시,노원구,중계동 525번지 풍림(아) 111-1808
937-9724,"서울특별시 노원구 동일로 1622 (상계동, 유성상가)",수락 동물병원,204868.6109,463402.192,서울특별시,노원구,상계동 11-410번지 태성빌라 202호
949-7512,서울특별시 노원구 화랑로 473 (공릉동),화랑동물병원,206961.9896,457441.1315,서울특별시,노원구,공릉동 227-68번지
900-7710,"서울특별시 노원구 월계로45길 28 (월계동, 월계아파트형공장)",유림동물병원,204454.9741,458289.0699,서울특별시,노원구,월계동 98-9
973-7588,"서울특별시 노원구 화랑로 349, 석계문고 2층 (월계동)",우솔종합동물병원,205815.6989,457008.2712,서울특별시,노원구,월계동 26-13 석계문고
951-7582,서울특별시 노원구 동일로 1370 (상계동),(주)한빛종합동물병원,205391.3766,460951.3953,서울특별시,노원구,상계동 749-10
978-4775,"서울특별시 노원구 섬밭로 258 (중계동, 건영옴니백화점)",웰리스 동물병원,205645.892,459609.0125,서울특별시,노원구,중계동 947-16번지 38통5반 3층
939-6898,서울특별시 노원구 한글비석로52길 18 (상계동),이앤박동물병원,205562.135,462464.17,서울특별시,노원구,상계동 682번지 13통8반 동신아파트 103동 708호
976-7582,"서울특별시 노원구 동일로 1051 (공릉동, 영운빌딩 1층)",스마일플러스동물병원,206395.3949,457941.875,서울특별시,노원구,공릉동 494-17번지 영운빌딩 1층
973-5959,"서울특별시 노원구 동일로207길 17, 118호 (중계동, 시영1단지B상가 )",롯데동물병원,205588.636,459964.0997,서울특별시,노원구,중계동 503번지 시영1단지B상가 118호
935-0075,"서울특별시 노원구 한글비석로8길 16, 102호 (중계동, 대림벽산상가)",25시동물병원,206806.7029,460547.6681,서울특별시,노원구,중계동 363번지 대림벽산상가 102호
02-932-6658,"서울특별시 노원구 동일로 1649 (상계동, 윤일빌딩)",은빛동물병원,204619.1435,463887.9426,서울특별시,노원구,상계동 1110번지 42통7반 두산아파트 111동 1107호
02-556-0975,"서울특별시 강남구 선릉로 412, 1층 (대치동)",주주동물종합병원,204402.5107,444390.693,서울특별시,강남구,대치동 898-8번지 1층
02-941-5575,"서울특별시 성북구 길음로13길 22, 103호, 104호 (길음동, 길음7구역두산위브아파트)",스마트동물병원 성북길음점,201592.9913,456382.9661,서울특별시,성북구,"길음동 1285번지 길음뉴타운7단지 두산위브상가 103호, 104호"
912-6555,서울특별시 성북구 오패산로 22 (하월곡동),포유동물병원,203263.3008,455766.5542,서울특별시,성북구,하월곡동 62-4번지
02-927-7878,서울특별시 성북구 아리랑로 27 (동소문동6가),로이동물병원,201321.967,454782.4515,서울특별시,성북구,동소문동6가 237번지
942-4883,"서울특별시 성북구 길음로 33 (길음동, 길음뉴타운 제상가비동 제지2층 25호)",카카오 N 동물병원,201514.971,456137.1021,서울특별시,성북구,길음동 1284번지 길음뉴타운 제상가비동 제지2층 25호
984-0075,서울특별시 성북구 삼양로4길 3 (길음동),강북 24시 N 동물의료센터,202082.9943,455946.1553,서울특별시,성북구,길음동 1163
02-6925-4347,서울특별시 성북구 오패산로 75-1 (하월곡동),넬 동물의료센터,203089.9303,456275.7802,서울특별시,성북구,하월곡동 76-16
02-766-7577,"서울특별시 성북구 성북로 66, 1층 (성북동)",앙리동물병원,200082.0882,454571.6349,서울특별시,성북구,성북동 155-15번지 1층
452-7580,서울특별시 광진구 천호대로 663 (구의동),아차산동물병원,207903.0683,449950.9021,서울특별시,광진구,구의동 53-9번지
749-6750,"서울특별시 용산구 보광로 46, 용호빌딩 지상2층 202,203호 (보광동)",21세기동물병원,199860.8198,447348.1009,서울특별시,용산구,"보광동 259-1번지 용호빌딩 202호, 203호"
793-9230,서울특별시 용산구 대사관로24길 28 (한남동),한남동물병원,200396.7646,447797.3397,서울특별시,용산구,한남동 642-4번지
3273-0075,"서울특별시 용산구 원효로 171, 신영빌딩 (원효로2가)",열린동물종합병원,196549.8958,448153.5244,서울특별시,용산구,원효로2가 84-10번지 신영빌딩
02-703-0075,"서울특별시 용산구 백범로 341, B동 지상1층 113,114호 (원효로1가, 리첸시아 용산)",좋아서하는 동물병원,197045.8495,448447.559,서울특별시,용산구,"원효로1가 133-3 리첸시아 용산 B동 113,114호"
3275-0079,"서울특별시 용산구 백범로 285, 지상1층 (효창동)",펫동물병원,196490.8443,448594.4489,서울특별시,용산구,효창동 79-1번지 지상1층
792-5455,"서울특별시 용산구 이촌로 248, 105호 (이촌동, 한강맨션)",(주)이상윤동물병원,197722.571,446344.5912,서울특별시,용산구,이촌동 300-23 한강맨션상가 105호
706-7975,서울특별시 용산구 효창원로 14 (산천동),차오름동물병원,195610.3636,448004.7223,서울특별시,용산구,산천동 93-1번지
749-8275,서울특별시 용산구 신흥로 36-1 (용산동2가),한사랑동물병원,198816.6397,448827.7246,서울특별시,용산구,용산동2가 45-7
719-7070,서울특별시 용산구 새창로 122-2(용문동),원효종합동물병원,196459.6742,448255.1657,서울특별시,용산구,용문동 25-36
794-1255,"서울특별시 용산구 한남대로 76, 한남프라자 2층 (한남동)",달래동물의료센터,200506.1873,448146.1732,서울특별시,용산구,한남동 707-36번지 한남프라자 2층
790-9808,서울특별시 용산구 보광로 22-1 (보광동),보광동물병원,199997.3421,447142.5071,서울특별시,용산구,보광동 80-11번지
707-2235,"서울특별시 용산구 원효로 51, 119호 (산천동, 삼성테마트)",민트동물병원,195547.1403,447976.7759,서울특별시,용산구,산천동 202번지 삼성테마트 119호
797-6677,"서울특별시 용산구 녹사평대로 210, 지상1,2층 (이태원동)",이태원동물병원,198802.4761,448239.8207,서울특별시,용산구,"이태원동 531 지상1,2층"
02-790-7508,"서울특별시 용산구 신흥로 54, 106호 (용산동2가, 북동연립)",퍼스동물병원,198855.0321,448982.6334,서울특별시,용산구,용산동2가 45-1번지 106호
02-792-2561,"서울특별시 용산구 서빙고로 67, 지하1층 비21호 (용산동5가, 파크타워)",바다동물병원(Bada Animal Hospital),197338.9151,446893.4844,서울특별시,용산구,용산동5가 24번지 파크타워 지하1층 비21호
02-793-0075,"서울특별시 용산구 이촌로64길 24, 지상1층 101호 (이촌동)",24시 시유동물메디컬센터,197270.0423,446419.9232,서울특별시,용산구,이촌동 302-88 지상1층 101호
02-749-7588,"서울특별시 용산구 이촌로 248, 11동 102호 (이촌동, 한강맨션)",베이동물병원,197722.571,446344.5912,서울특별시,용산구,이촌동 300-23번지 한강맨션 11동 102호
02-792-8275,"서울특별시 용산구 독서당로 81-1, 아이리스프라자 지상3층 (한남동)",더힐동물의료센터,200779.182,448049.1957,서울특별시,용산구,한남동 29-6 아이리스프라자 지상3층
02-797-1275,"서울특별시 용산구 서빙고로 35, 101동 101호 (한강로3가, 용산시티파크1단지)",워너비동물병원 용산점,197202.8463,446986.4116,서울특별시,용산구,한강로3가 63-389 용산시티파크1단지 101동 101호
798-7512,"서울특별시 용산구 이촌로 300, 렉스상가 8-1,8-2호 (이촌동)",금강동물병원,198165.7679,446185.2445,서울특별시,용산구,"이촌동 301-263 렉스상가 8-1,8-2호"
792-7585,서울특별시 용산구 회나무로13길 6 (이태원동),라온동물병원,199007.7691,448599.201,서울특별시,용산구,이태원동 225-93번지
773-1119,서울특별시 용산구 후암로 32 (후암동),아프리카동물병원,197980.8683,449605.4348,서울특별시,용산구,후암동 244-11
713-0053,"서울특별시 용산구 백범로 341, A동 지상1층 106호 (원효로1가, 리첸시아 용산)",엉클장동물병원,197045.8495,448447.559,서울특별시,용산구,원효로1가 133-3번지 리첸시아 용산 A동 106호
792-7602,"서울특별시 용산구 보광로 90, 태광빌딩 1층 (이태원동)",청화종합동물병원,199561.7253,447651.5139,서울특별시,용산구,이태원동 21-1 태광빌딩 1층
795-2184,서울특별시 용산구 대사관로 32 (한남동),펫토이동물병원,200079.1088,447917.9471,서울특별시,용산구,한남동 653-26번지
778-7582,"서울특별시 용산구 후암로 51, 지상1층 (후암동)",남산동물병원,197907.2425,449803.8996,서울특별시,용산구,후암동 63-1번지 지상1층
711-4527,서울특별시 용산구 백범로 293 (효창동),효창동물병원,196561.8919,448563.4557,서울특별시,용산구,효창동 70-11번지
02-473-0577,서울특별시 송파구 토성로 30-1 (풍납동),청담동물병원,209976.1534,447559.1311,서울특별시,송파구,풍납동 257-95
02-6401-1512,"서울특별시 송파구 새말로 62, 송파 푸르지오시티 110호 (문정동)",키다리동물병원,210654.5062,442070.5757,서울특별시,송파구,문정동 620 송파 푸르지오시티
02-744-9098,서울특별시 종로구 지봉로 53-1 (창신동),해동물병원,201300.6173,452512.2341,서울특별시,종로구,창신동 80-1
391-4575,서울특별시 종로구 자하문로 293 (홍지동),북악동물병원,196420.1408,455175.0414,서울특별시,종로구,홍지동 127-7번지 5통5반 지층 3호
307-3335,서울특별시 서대문구 응암로 117 (북가좌동),초콜릿종합동물병원,192288.3919,453428.9874,서울특별시,서대문구,북가좌동 333-7번지 302호
303-1114,서울특별시 서대문구 증가로 111 (남가좌동),한스동물병원,193291.6317,452709.1734,서울특별시,서대문구,남가좌동 338-39번지
02-305-8275,서울특별시 서대문구 거북골로 178 (북가좌동),가재울봉쥬르동물병원,192059.6355,452769.0241,서울특별시,서대문구,북가좌동 304-29
302-3275,서울특별시 서대문구 응암로 66 (북가좌동),두리틀동물병원,192051.7397,452952.7526,서울특별시,서대문구,북가좌동 306-21번지
02-404-6123,서울특별시 송파구 오금로35길 44 (오금동),이재풍동물병원,211360.4929,444924.3734,서울특별시,송파구,오금동 39-1
02-402-5746,"서울특별시 송파구 동남로18길 23, 무영빌딩 (가락동)",영국동물병원,211698.2008,443566.9701,서울특별시,송파구,가락동 190-6 무영빌딩
02-2676-7582,"서울특별시 영등포구 영등포로 85-1, 1, 2, 지층 (양평동1가)",24시 수 동물메디컬센터,190309.6638,446683.9745,서울특별시,영등포구,양평동1가 28-3
